"tourney_name","surface","tourney_level","match_num","winner_id","winner_ioc"
"Rotterdam","Hard","A",5,104607,"CZE"
"Rotterdam","Hard","A",6,104312,"ITA"
"Rotterdam","Hard","A",7,104792,"FRA"
"Rotterdam","Hard","A",8,105138,"ESP"
"Rotterdam","Hard","A",9,105777,"BUL"
"Rotterdam","Hard","A",10,104180,"LUX"
"Rotterdam","Hard","A",11,104198,"ESP"
"Rotterdam","Hard","A",12,104527,"SUI"
"Rotterdam","Hard","A",13,106233,"AUT"
"Rotterdam","Hard","A",14,104660,"UKR"
"Rotterdam","Hard","A",15,104620,"ITA"
"Rotterdam","Hard","A",16,105683,"CAN"
"Rotterdam","Hard","A",17,104918,"GBR"
"Rotterdam","Hard","A",18,104468,"FRA"
"Rotterdam","Hard","A",19,104607,"CZE"
"Rotterdam","Hard","A",20,104792,"FRA"
"Rotterdam","Hard","A",21,104180,"LUX"
"Rotterdam","Hard","A",22,104527,"SUI"
"Rotterdam","Hard","A",23,104660,"UKR"
"Rotterdam","Hard","A",24,105683,"CAN"
"Rotterdam","Hard","A",25,104468,"FRA"
"Rotterdam","Hard","A",26,104607,"CZE"
"Rotterdam","Hard","A",27,104527,"SUI"
"Rotterdam","Hard","A",28,105683,"CAN"
"Rotterdam","Hard","A",29,104607,"CZE"
"Rotterdam","Hard","A",30,104527,"SUI"
"Rotterdam","Hard","A",31,104527,"SUI"
"Chennai","Hard","A",1,106432,"CRO"
"Chennai","Hard","A",2,111200,"SWE"
"Chennai","Hard","A",3,104180,"LUX"
"Chennai","Hard","A",4,105575,"LTU"
"Chennai","Hard","A",5,106210,"CZE"
"Chennai","Hard","A",6,104890,"AUT"
"Chennai","Hard","A",7,104229,"TPE"
"Chennai","Hard","A",8,105807,"ESP"
"Chennai","Hard","A",9,105376,"GER"
"Chennai","Hard","A",10,104198,"ESP"
"Chennai","Hard","A",11,105147,"JPN"
"Chennai","Hard","A",12,105379,"GBR"
"Chennai","Hard","A",13,104527,"SUI"
"Chennai","Hard","A",14,104180,"LUX"
"Chennai","Hard","A",15,105676,"BEL"
"Chennai","Hard","A",16,104890,"AUT"
"Chennai","Hard","A",17,104229,"TPE"
"Chennai","Hard","A",18,105138,"ESP"
"Chennai","Hard","A",19,104198,"ESP"
"Chennai","Hard","A",20,105379,"GBR"
"Chennai","Hard","A",21,104527,"SUI"
"Chennai","Hard","A",22,105676,"BEL"
"Chennai","Hard","A",23,105138,"ESP"
"Chennai","Hard","A",24,105379,"GBR"
"Chennai","Hard","A",25,104527,"SUI"
"Chennai","Hard","A",26,105379,"GBR"
"Chennai","Hard","A",27,104527,"SUI"
"Indian Wells","Hard","M",1,104571,"CYP"
"Indian Wells","Hard","M",2,105077,"ESP"
"Indian Wells","Hard","M",3,103781,"AUT"
"Indian Wells","Hard","M",4,105643,"ARG"
"Indian Wells","Hard","M",5,104338,"ARG"
"Indian Wells","Hard","M",6,106423,"AUS"
"Indian Wells","Hard","M",7,106432,"CRO"
"Indian Wells","Hard","M",8,104471,"CRO"
"Indian Wells","Hard","M",9,105577,"CAN"
"Indian Wells","Hard","M",10,105065,"USA"
"Indian Wells","Hard","M",11,105173,"FRA"
"Indian Wells","Hard","M",12,104593,"ESP"
"Indian Wells","Hard","M",13,104273,"FRA"
"Indian Wells","Hard","M",14,103813,"FIN"
"Indian Wells","Hard","M",15,105902,"AUS"
"Indian Wells","Hard","M",16,105992,"USA"
"Indian Wells","Hard","M",17,104620,"ITA"
"Indian Wells","Hard","M",18,105238,"UKR"
"Indian Wells","Hard","M",19,104979,"KAZ"
"Indian Wells","Hard","M",20,106401,"AUS"
"Indian Wells","Hard","M",21,104291,"TUN"
"Indian Wells","Hard","M",22,103582,"GER"
"Indian Wells","Hard","M",23,105385,"USA"
"Indian Wells","Hard","M",24,104997,"NED"
"Indian Wells","Hard","M",25,104898,"NED"
"Indian Wells","Hard","M",26,105373,"SVK"
"Indian Wells","Hard","M",27,105449,"USA"
"Indian Wells","Hard","M",28,104660,"UKR"
"Indian Wells","Hard","M",29,104797,"UZB"
"Indian Wells","Hard","M",30,106058,"USA"
"Indian Wells","Hard","M",31,103812,"ROU"
"Indian Wells","Hard","M",32,106043,"ARG"
"Indian Wells","Hard","M",33,104925,"SRB"
"Indian Wells","Hard","M",34,105077,"ESP"
"Indian Wells","Hard","M",35,104545,"USA"
"Indian Wells","Hard","M",36,104731,"RSA"
"Indian Wells","Hard","M",37,104338,"ARG"
"Indian Wells","Hard","M",38,106423,"AUS"
"Indian Wells","Hard","M",39,106071,"AUS"
"Indian Wells","Hard","M",40,103970,"ESP"
"Indian Wells","Hard","M",41,104918,"GBR"
"Indian Wells","Hard","M",42,104259,"GER"
"Indian Wells","Hard","M",43,105173,"FRA"
"Indian Wells","Hard","M",44,105208,"LAT"
"Indian Wells","Hard","M",45,103852,"ESP"
"Indian Wells","Hard","M",46,104655,"URU"
"Indian Wells","Hard","M",47,104269,"ESP"
"Indian Wells","Hard","M",48,105453,"JPN"
"Indian Wells","Hard","M",49,105683,"CAN"
"Indian Wells","Hard","M",50,105238,"UKR"
"Indian Wells","Hard","M",51,103990,"ESP"
"Indian Wells","Hard","M",52,105777,"BUL"
"Indian Wells","Hard","M",53,104468,"FRA"
"Indian Wells","Hard","M",54,103582,"GER"
"Indian Wells","Hard","M",55,105385,"USA"
"Indian Wells","Hard","M",56,104745,"ESP"
"Indian Wells","Hard","M",57,104898,"NED"
"Indian Wells","Hard","M",58,104586,"CZE"
"Indian Wells","Hard","M",59,105449,"USA"
"Indian Wells","Hard","M",60,104607,"CZE"
"Indian Wells","Hard","M",61,105138,"ESP"
"Indian Wells","Hard","M",62,106058,"USA"
"Indian Wells","Hard","M",63,104312,"ITA"
"Indian Wells","Hard","M",64,103819,"SUI"
"Indian Wells","Hard","M",65,104925,"SRB"
"Indian Wells","Hard","M",66,104545,"USA"
"Indian Wells","Hard","M",67,106423,"AUS"
"Indian Wells","Hard","M",68,106071,"AUS"
"Indian Wells","Hard","M",69,104918,"GBR"
"Indian Wells","Hard","M",70,105173,"FRA"
"Indian Wells","Hard","M",71,103852,"ESP"
"Indian Wells","Hard","M",72,105453,"JPN"
"Indian Wells","Hard","M",73,105683,"CAN"
"Indian Wells","Hard","M",74,103990,"ESP"
"Indian Wells","Hard","M",75,104468,"FRA"
"Indian Wells","Hard","M",76,104745,"ESP"
"Indian Wells","Hard","M",77,104586,"CZE"
"Indian Wells","Hard","M",78,104607,"CZE"
"Indian Wells","Hard","M",79,106058,"USA"
"Indian Wells","Hard","M",80,103819,"SUI"
"Indian Wells","Hard","M",81,104925,"SRB"
"Indian Wells","Hard","M",82,106071,"AUS"
"Indian Wells","Hard","M",83,104918,"GBR"
"Indian Wells","Hard","M",84,103852,"ESP"
"Indian Wells","Hard","M",85,105683,"CAN"
"Indian Wells","Hard","M",86,104745,"ESP"
"Indian Wells","Hard","M",87,104607,"CZE"
"Indian Wells","Hard","M",88,103819,"SUI"
"Indian Wells","Hard","M",89,104925,"SRB"
"Indian Wells","Hard","M",90,104918,"GBR"
"Indian Wells","Hard","M",91,105683,"CAN"
"Indian Wells","Hard","M",92,103819,"SUI"
"Indian Wells","Hard","M",93,104925,"SRB"
"Indian Wells","Hard","M",94,103819,"SUI"
"Indian Wells","Hard","M",95,104925,"SRB"
"Miami","Hard","M",1,105373,"SVK"
"Miami","Hard","M",2,104327,"BEL"
"Miami","Hard","M",3,105064,"BRA"
"Miami","Hard","M",4,105238,"UKR"
"Miami","Hard","M",5,105062,"KAZ"
"Miami","Hard","M",6,104268,"COL"
"Miami","Hard","M",7,100644,"GER"
"Miami","Hard","M",8,105643,"ARG"
"Miami","Hard","M",9,104022,"RUS"
"Miami","Hard","M",10,104620,"ITA"
"Miami","Hard","M",11,106432,"CRO"
"Miami","Hard","M",12,105668,"POL"
"Miami","Hard","M",13,105577,"CAN"
"Miami","Hard","M",14,126094,"RUS"
"Miami","Hard","M",15,103781,"AUT"
"Miami","Hard","M",16,104559,"RUS"
"Miami","Hard","M",17,104122,"ARG"
"Miami","Hard","M",18,105077,"ESP"
"Miami","Hard","M",19,106058,"USA"
"Miami","Hard","M",20,106233,"AUT"
"Miami","Hard","M",21,105023,"USA"
"Miami","Hard","M",22,103813,"FIN"
"Miami","Hard","M",23,104898,"NED"
"Miami","Hard","M",24,105385,"USA"
"Miami","Hard","M",25,111202,"KOR"
"Miami","Hard","M",26,105572,"USA"
"Miami","Hard","M",27,105936,"SRB"
"Miami","Hard","M",28,105065,"USA"
"Miami","Hard","M",29,104338,"ARG"
"Miami","Hard","M",30,105526,"GER"
"Miami","Hard","M",31,105902,"AUS"
"Miami","Hard","M",32,104597,"ESP"
"Miami","Hard","M",33,104925,"SRB"
"Miami","Hard","M",34,104327,"BEL"
"Miami","Hard","M",35,105064,"BRA"
"Miami","Hard","M",36,105238,"UKR"
"Miami","Hard","M",37,104468,"FRA"
"Miami","Hard","M",38,104268,"COL"
"Miami","Hard","M",39,104586,"CZE"
"Miami","Hard","M",40,103970,"ESP"
"Miami","Hard","M",41,105453,"JPN"
"Miami","Hard","M",42,104678,"SRB"
"Miami","Hard","M",43,105676,"BEL"
"Miami","Hard","M",44,105668,"POL"
"Miami","Hard","M",45,105777,"BUL"
"Miami","Hard","M",46,104545,"USA"
"Miami","Hard","M",47,104871,"FRA"
"Miami","Hard","M",48,105683,"CAN"
"Miami","Hard","M",49,104527,"SUI"
"Miami","Hard","M",50,105173,"FRA"
"Miami","Hard","M",51,106058,"USA"
"Miami","Hard","M",52,106233,"AUT"
"Miami","Hard","M",53,104731,"RSA"
"Miami","Hard","M",54,104919,"ARG"
"Miami","Hard","M",55,105053,"COL"
"Miami","Hard","M",56,104918,"GBR"
"Miami","Hard","M",57,104607,"CZE"
"Miami","Hard","M",58,106071,"AUS"
"Miami","Hard","M",59,104792,"FRA"
"Miami","Hard","M",60,104542,"FRA"
"Miami","Hard","M",61,104338,"ARG"
"Miami","Hard","M",62,104198,"ESP"
"Miami","Hard","M",63,104269,"ESP"
"Miami","Hard","M",64,104745,"ESP"
"Miami","Hard","M",65,104925,"SRB"
"Miami","Hard","M",66,105238,"UKR"
"Miami","Hard","M",67,104468,"FRA"
"Miami","Hard","M",68,103970,"ESP"
"Miami","Hard","M",69,105453,"JPN"
"Miami","Hard","M",70,105676,"BEL"
"Miami","Hard","M",71,104545,"USA"
"Miami","Hard","M",72,105683,"CAN"
"Miami","Hard","M",73,105173,"FRA"
"Miami","Hard","M",74,106233,"AUT"
"Miami","Hard","M",75,104731,"RSA"
"Miami","Hard","M",76,104918,"GBR"
"Miami","Hard","M",77,104607,"CZE"
"Miami","Hard","M",78,104792,"FRA"
"Miami","Hard","M",79,104338,"ARG"
"Miami","Hard","M",80,104269,"ESP"
"Miami","Hard","M",81,104925,"SRB"
"Miami","Hard","M",82,103970,"ESP"
"Miami","Hard","M",83,105453,"JPN"
"Miami","Hard","M",84,104545,"USA"
"Miami","Hard","M",85,106233,"AUT"
"Miami","Hard","M",86,104918,"GBR"
"Miami","Hard","M",87,104607,"CZE"
"Miami","Hard","M",88,104338,"ARG"
"Miami","Hard","M",89,104925,"SRB"
"Miami","Hard","M",90,104545,"USA"
"Miami","Hard","M",91,104918,"GBR"
"Miami","Hard","M",92,104607,"CZE"
"Miami","Hard","M",93,104925,"SRB"
"Miami","Hard","M",94,104918,"GBR"
"Miami","Hard","M",95,104925,"SRB"
"Memphis","Hard","A",1,105992,"USA"
"Memphis","Hard","A",2,105572,"USA"
"Memphis","Hard","A",3,103333,"CRO"
"Memphis","Hard","A",4,104471,"CRO"
"Memphis","Hard","A",5,111577,"USA"
"Memphis","Hard","A",6,105023,"USA"
"Memphis","Hard","A",7,105385,"USA"
"Memphis","Hard","A",8,106045,"USA"
"Memphis","Hard","A",9,106071,"AUS"
"Memphis","Hard","A",10,105449,"USA"
"Memphis","Hard","A",11,104460,"GER"
"Memphis","Hard","A",12,105032,"AUS"
"Memphis","Hard","A",13,105453,"JPN"
"Memphis","Hard","A",14,105572,"USA"
"Memphis","Hard","A",15,104545,"USA"
"Memphis","Hard","A",16,105023,"USA"
"Memphis","Hard","A",17,105385,"USA"
"Memphis","Hard","A",18,106071,"AUS"
"Memphis","Hard","A",19,105449,"USA"
"Memphis","Hard","A",20,104731,"RSA"
"Memphis","Hard","A",21,105453,"JPN"
"Memphis","Hard","A",22,105023,"USA"
"Memphis","Hard","A",23,105385,"USA"
"Memphis","Hard","A",24,104731,"RSA"
"Memphis","Hard","A",25,105453,"JPN"
"Memphis","Hard","A",26,104731,"RSA"
"Memphis","Hard","A",27,105453,"JPN"
"Brisbane","Hard","A",1,105357,"AUS"
"Brisbane","Hard","A",2,103813,"FIN"
"Brisbane","Hard","A",3,105902,"AUS"
"Brisbane","Hard","A",4,104871,"FRA"
"Brisbane","Hard","A",5,105373,"SVK"
"Brisbane","Hard","A",6,105238,"UKR"
"Brisbane","Hard","A",7,103997,"POL"
"Brisbane","Hard","A",8,105032,"AUS"
"Brisbane","Hard","A",9,105062,"KAZ"
"Brisbane","Hard","A",10,106423,"AUS"
"Brisbane","Hard","A",11,106071,"AUS"
"Brisbane","Hard","A",12,105449,"USA"
"Brisbane","Hard","A",13,103819,"SUI"
"Brisbane","Hard","A",14,105902,"AUS"
"Brisbane","Hard","A",15,105777,"BUL"
"Brisbane","Hard","A",16,105373,"SVK"
"Brisbane","Hard","A",17,105032,"AUS"
"Brisbane","Hard","A",18,105683,"CAN"
"Brisbane","Hard","A",19,106071,"AUS"
"Brisbane","Hard","A",20,105453,"JPN"
"Brisbane","Hard","A",21,103819,"SUI"
"Brisbane","Hard","A",22,105777,"BUL"
"Brisbane","Hard","A",23,105683,"CAN"
"Brisbane","Hard","A",24,105453,"JPN"
"Brisbane","Hard","A",25,103819,"SUI"
"Brisbane","Hard","A",26,105683,"CAN"
"Brisbane","Hard","A",27,103819,"SUI"
"Sydney","Hard","A",1,105223,"ARG"
"Sydney","Hard","A",2,105062,"KAZ"
"Sydney","Hard","A",3,104655,"URU"
"Sydney","Hard","A",4,105577,"CAN"
"Sydney","Hard","A",5,105668,"POL"
"Sydney","Hard","A",6,104919,"ARG"
"Sydney","Hard","A",7,104871,"FRA"
"Sydney","Hard","A",8,104180,"LUX"
"Sydney","Hard","A",9,106071,"AUS"
"Sydney","Hard","A",10,104678,"SRB"
"Sydney","Hard","A",11,104665,"ESP"
"Sydney","Hard","A",12,104620,"ITA"
"Sydney","Hard","A",13,105223,"ARG"
"Sydney","Hard","A",14,105062,"KAZ"
"Sydney","Hard","A",15,103898,"FRA"
"Sydney","Hard","A",16,104919,"ARG"
"Sydney","Hard","A",17,104180,"LUX"
"Sydney","Hard","A",18,106071,"AUS"
"Sydney","Hard","A",19,104678,"SRB"
"Sydney","Hard","A",20,104620,"ITA"
"Sydney","Hard","A",21,105062,"KAZ"
"Sydney","Hard","A",22,104919,"ARG"
"Sydney","Hard","A",23,104180,"LUX"
"Sydney","Hard","A",24,104678,"SRB"
"Sydney","Hard","A",25,105062,"KAZ"
"Sydney","Hard","A",26,104678,"SRB"
"Sydney","Hard","A",27,104678,"SRB"
"Bogota","Hard","A",1,123755,"COL"
"Bogota","Hard","A",2,103285,"CZE"
"Bogota","Hard","A",3,105032,"AUS"
"Bogota","Hard","A",4,104330,"USA"
"Bogota","Hard","A",5,105512,"USA"
"Bogota","Hard","A",6,104291,"TUN"
"Bogota","Hard","A",7,103582,"GER"
"Bogota","Hard","A",8,105269,"BRA"
"Bogota","Hard","A",9,105216,"JPN"
"Bogota","Hard","A",10,105826,"COL"
"Bogota","Hard","A",11,105147,"JPN"
"Bogota","Hard","A",12,104629,"ESP"
"Bogota","Hard","A",13,103333,"CRO"
"Bogota","Hard","A",14,103285,"CZE"
"Bogota","Hard","A",15,105173,"FRA"
"Bogota","Hard","A",16,104291,"TUN"
"Bogota","Hard","A",17,103582,"GER"
"Bogota","Hard","A",18,103607,"DOM"
"Bogota","Hard","A",19,105147,"JPN"
"Bogota","Hard","A",20,106071,"AUS"
"Bogota","Hard","A",21,103333,"CRO"
"Bogota","Hard","A",22,105173,"FRA"
"Bogota","Hard","A",23,103582,"GER"
"Bogota","Hard","A",24,106071,"AUS"
"Bogota","Hard","A",25,105173,"FRA"
"Bogota","Hard","A",26,106071,"AUS"
"Bogota","Hard","A",27,106071,"AUS"
"s-Hertogenbosch","Grass","A",1,105147,"JPN"
"s-Hertogenbosch","Grass","A",2,104898,"NED"
"s-Hertogenbosch","Grass","A",3,104269,"ESP"
"s-Hertogenbosch","Grass","A",4,103917,"FRA"
"s-Hertogenbosch","Grass","A",5,103843,"SUI"
"s-Hertogenbosch","Grass","A",6,105173,"FRA"
"s-Hertogenbosch","Grass","A",7,105577,"CAN"
"s-Hertogenbosch","Grass","A",8,104180,"LUX"
"s-Hertogenbosch","Grass","A",9,105657,"ROU"
"s-Hertogenbosch","Grass","A",10,105311,"POR"
"s-Hertogenbosch","Grass","A",11,105011,"UKR"
"s-Hertogenbosch","Grass","A",12,103781,"AUT"
"s-Hertogenbosch","Grass","A",13,103333,"CRO"
"s-Hertogenbosch","Grass","A",14,104898,"NED"
"s-Hertogenbosch","Grass","A",15,103917,"FRA"
"s-Hertogenbosch","Grass","A",16,105173,"FRA"
"s-Hertogenbosch","Grass","A",17,104180,"LUX"
"s-Hertogenbosch","Grass","A",18,105657,"ROU"
"s-Hertogenbosch","Grass","A",19,105011,"UKR"
"s-Hertogenbosch","Grass","A",20,105676,"BEL"
"s-Hertogenbosch","Grass","A",21,104898,"NED"
"s-Hertogenbosch","Grass","A",22,103917,"FRA"
"s-Hertogenbosch","Grass","A",23,104180,"LUX"
"s-Hertogenbosch","Grass","A",24,105676,"BEL"
"s-Hertogenbosch","Grass","A",25,103917,"FRA"
"s-Hertogenbosch","Grass","A",26,105676,"BEL"
"s-Hertogenbosch","Grass","A",27,103917,"FRA"
"Halle","Grass","A",1,103819,"SUI"
"Halle","Grass","A",2,105208,"LAT"
"Halle","Grass","A",3,104252,"GER"
"Halle","Grass","A",4,105449,"USA"
"Halle","Grass","A",5,104607,"CZE"
"Halle","Grass","A",6,106432,"CRO"
"Halle","Grass","A",7,100644,"GER"
"Halle","Grass","A",8,103333,"CRO"
"Halle","Grass","A",9,103990,"ESP"
"Halle","Grass","A",10,104312,"ITA"
"Halle","Grass","A",11,105062,"KAZ"
"Halle","Grass","A",12,104792,"FRA"
"Halle","Grass","A",13,105668,"POL"
"Halle","Grass","A",14,104268,"COL"
"Halle","Grass","A",15,104460,"GER"
"Halle","Grass","A",16,105453,"JPN"
"Halle","Grass","A",17,103819,"SUI"
"Halle","Grass","A",18,104252,"GER"
"Halle","Grass","A",19,104607,"CZE"
"Halle","Grass","A",20,103333,"CRO"
"Halle","Grass","A",21,104312,"ITA"
"Halle","Grass","A",22,104792,"FRA"
"Halle","Grass","A",23,105668,"POL"
"Halle","Grass","A",24,105453,"JPN"
"Halle","Grass","A",25,103819,"SUI"
"Halle","Grass","A",26,103333,"CRO"
"Halle","Grass","A",27,104312,"ITA"
"Halle","Grass","A",28,105453,"JPN"
"Halle","Grass","A",29,103819,"SUI"
"Halle","Grass","A",30,104312,"ITA"
"Halle","Grass","A",31,103819,"SUI"
"Dubai","Hard","A",1,104925,"SRB"
"Dubai","Hard","A",2,104979,"KAZ"
"Dubai","Hard","A",3,104947,"TUR"
"Dubai","Hard","A",4,103852,"ESP"
"Dubai","Hard","A",5,104607,"CZE"
"Dubai","Hard","A",6,104620,"ITA"
"Dubai","Hard","A",7,104660,"UKR"
"Dubai","Hard","A",8,104797,"UZB"
"Dubai","Hard","A",9,104571,"CYP"
"Dubai","Hard","A",10,106432,"CRO"
"Dubai","Hard","A",11,105311,"POR"
"Dubai","Hard","A",12,104918,"GBR"
"Dubai","Hard","A",13,105138,"ESP"
"Dubai","Hard","A",14,104755,"FRA"
"Dubai","Hard","A",15,104269,"ESP"
"Dubai","Hard","A",16,103819,"SUI"
"Dubai","Hard","A",17,104925,"SRB"
"Dubai","Hard","A",18,104947,"TUR"
"Dubai","Hard","A",19,104607,"CZE"
"Dubai","Hard","A",20,104660,"UKR"
"Dubai","Hard","A",21,106432,"CRO"
"Dubai","Hard","A",22,104918,"GBR"
"Dubai","Hard","A",23,104755,"FRA"
"Dubai","Hard","A",24,103819,"SUI"
"Dubai","Hard","A",25,104925,"SRB"
"Dubai","Hard","A",26,104607,"CZE"
"Dubai","Hard","A",27,106432,"CRO"
"Dubai","Hard","A",28,103819,"SUI"
"Dubai","Hard","A",29,104925,"SRB"
"Dubai","Hard","A",30,103819,"SUI"
"Dubai","Hard","A",31,103819,"SUI"
"US Open","Hard","G",1,104925,"SRB"
"US Open","Hard","G",2,104890,"AUT"
"US Open","Hard","G",3,104559,"RUS"
"US Open","Hard","G",4,104312,"ITA"
"US Open","Hard","G",5,105138,"ESP"
"US Open","Hard","G",6,105807,"ESP"
"US Open","Hard","G",7,105575,"LTU"
"US Open","Hard","G",8,105676,"BEL"
"US Open","Hard","G",9,105683,"CAN"
"US Open","Hard","G",10,104269,"ESP"
"US Open","Hard","G",11,103888,"USA"
"US Open","Hard","G",12,103852,"ESP"
"US Open","Hard","G",13,104926,"ITA"
"US Open","Hard","G",14,104655,"URU"
"US Open","Hard","G",15,106043,"ARG"
"US Open","Hard","G",16,104745,"ESP"
"US Open","Hard","G",17,105332,"FRA"
"US Open","Hard","G",18,104947,"TUR"
"US Open","Hard","G",19,105032,"AUS"
"US Open","Hard","G",20,103990,"ESP"
"US Open","Hard","G",21,104542,"FRA"
"US Open","Hard","G",22,104719,"ESP"
"US Open","Hard","G",23,104660,"UKR"
"US Open","Hard","G",24,105011,"UKR"
"US Open","Hard","G",25,105227,"CRO"
"US Open","Hard","G",26,105539,"RUS"
"US Open","Hard","G",27,105062,"KAZ"
"US Open","Hard","G",28,105777,"BUL"
"US Open","Hard","G",29,104871,"FRA"
"US Open","Hard","G",30,105373,"SVK"
"US Open","Hard","G",31,105936,"SRB"
"US Open","Hard","G",32,103970,"ESP"
"US Open","Hard","G",33,104527,"SUI"
"US Open","Hard","G",34,111202,"KOR"
"US Open","Hard","G",35,105074,"BEL"
"US Open","Hard","G",36,106058,"USA"
"US Open","Hard","G",37,104678,"SRB"
"US Open","Hard","G",38,104330,"USA"
"US Open","Hard","G",39,105379,"GBR"
"US Open","Hard","G",40,105385,"USA"
"US Open","Hard","G",41,104731,"RSA"
"US Open","Hard","G",42,105572,"USA"
"US Open","Hard","G",43,104797,"UZB"
"US Open","Hard","G",44,106233,"AUT"
"US Open","Hard","G",45,105064,"BRA"
"US Open","Hard","G",46,106415,"JPN"
"US Open","Hard","G",47,105173,"FRA"
"US Open","Hard","G",48,104918,"GBR"
"US Open","Hard","G",49,104607,"CZE"
"US Open","Hard","G",50,103781,"AUT"
"US Open","Hard","G",51,103917,"FRA"
"US Open","Hard","G",52,104198,"ESP"
"US Open","Hard","G",53,106071,"AUS"
"US Open","Hard","G",54,103720,"AUS"
"US Open","Hard","G",55,104898,"NED"
"US Open","Hard","G",56,104755,"FRA"
"US Open","Hard","G",57,104545,"USA"
"US Open","Hard","G",58,104022,"RUS"
"US Open","Hard","G",59,106210,"CZE"
"US Open","Hard","G",60,103333,"CRO"
"US Open","Hard","G",61,104259,"GER"
"US Open","Hard","G",62,104586,"CZE"
"US Open","Hard","G",63,104327,"BEL"
"US Open","Hard","G",64,103819,"SUI"
"US Open","Hard","G",65,104925,"SRB"
"US Open","Hard","G",66,104312,"ITA"
"US Open","Hard","G",67,105138,"ESP"
"US Open","Hard","G",68,105676,"BEL"
"US Open","Hard","G",69,105683,"CAN"
"US Open","Hard","G",70,103852,"ESP"
"US Open","Hard","G",71,104926,"ITA"
"US Open","Hard","G",72,104745,"ESP"
"US Open","Hard","G",73,105332,"FRA"
"US Open","Hard","G",74,103990,"ESP"
"US Open","Hard","G",75,104542,"FRA"
"US Open","Hard","G",76,104660,"UKR"
"US Open","Hard","G",77,105227,"CRO"
"US Open","Hard","G",78,105062,"KAZ"
"US Open","Hard","G",79,104871,"FRA"
"US Open","Hard","G",80,103970,"ESP"
"US Open","Hard","G",81,104527,"SUI"
"US Open","Hard","G",82,105074,"BEL"
"US Open","Hard","G",83,104678,"SRB"
"US Open","Hard","G",84,105385,"USA"
"US Open","Hard","G",85,104731,"RSA"
"US Open","Hard","G",86,106233,"AUT"
"US Open","Hard","G",87,105064,"BRA"
"US Open","Hard","G",88,104918,"GBR"
"US Open","Hard","G",89,104607,"CZE"
"US Open","Hard","G",90,104198,"ESP"
"US Open","Hard","G",91,106071,"AUS"
"US Open","Hard","G",92,104755,"FRA"
"US Open","Hard","G",93,104545,"USA"
"US Open","Hard","G",94,106210,"CZE"
"US Open","Hard","G",95,104259,"GER"
"US Open","Hard","G",96,103819,"SUI"
"US Open","Hard","G",97,104925,"SRB"
"US Open","Hard","G",98,105138,"ESP"
"US Open","Hard","G",99,103852,"ESP"
"US Open","Hard","G",100,104926,"ITA"
"US Open","Hard","G",101,105332,"FRA"
"US Open","Hard","G",102,104542,"FRA"
"US Open","Hard","G",103,105227,"CRO"
"US Open","Hard","G",104,104871,"FRA"
"US Open","Hard","G",105,104527,"SUI"
"US Open","Hard","G",106,105385,"USA"
"US Open","Hard","G",107,104731,"RSA"
"US Open","Hard","G",108,104918,"GBR"
"US Open","Hard","G",109,104607,"CZE"
"US Open","Hard","G",110,104755,"FRA"
"US Open","Hard","G",111,104545,"USA"
"US Open","Hard","G",112,103819,"SUI"
"US Open","Hard","G",113,104925,"SRB"
"US Open","Hard","G",114,103852,"ESP"
"US Open","Hard","G",115,104542,"FRA"
"US Open","Hard","G",116,105227,"CRO"
"US Open","Hard","G",117,104527,"SUI"
"US Open","Hard","G",118,104731,"RSA"
"US Open","Hard","G",119,104755,"FRA"
"US Open","Hard","G",120,103819,"SUI"
"US Open","Hard","G",121,104925,"SRB"
"US Open","Hard","G",122,105227,"CRO"
"US Open","Hard","G",123,104527,"SUI"
"US Open","Hard","G",124,103819,"SUI"
"US Open","Hard","G",125,104925,"SRB"
"US Open","Hard","G",126,103819,"SUI"
"US Open","Hard","G",127,104925,"SRB"
"Shenzhen","Hard","A",1,105572,"USA"
"Shenzhen","Hard","A",2,111190,"CHN"
"Shenzhen","Hard","A",3,106210,"CZE"
"Shenzhen","Hard","A",4,105655,"JPN"
"Shenzhen","Hard","A",5,104620,"ITA"
"Shenzhen","Hard","A",6,103607,"DOM"
"Shenzhen","Hard","A",7,105173,"FRA"
"Shenzhen","Hard","A",8,105339,"CHN"
"Shenzhen","Hard","A",9,104586,"CZE"
"Shenzhen","Hard","A",10,105379,"GBR"
"Shenzhen","Hard","A",11,111202,"KOR"
"Shenzhen","Hard","A",12,105357,"AUS"
"Shenzhen","Hard","A",13,104607,"CZE"
"Shenzhen","Hard","A",14,106210,"CZE"
"Shenzhen","Hard","A",15,103990,"ESP"
"Shenzhen","Hard","A",16,104620,"ITA"
"Shenzhen","Hard","A",17,105173,"FRA"
"Shenzhen","Hard","A",18,104198,"ESP"
"Shenzhen","Hard","A",19,111202,"KOR"
"Shenzhen","Hard","A",20,105227,"CRO"
"Shenzhen","Hard","A",21,104607,"CZE"
"Shenzhen","Hard","A",22,103990,"ESP"
"Shenzhen","Hard","A",23,104198,"ESP"
"Shenzhen","Hard","A",24,105227,"CRO"
"Shenzhen","Hard","A",25,104607,"CZE"
"Shenzhen","Hard","A",26,104198,"ESP"
"Shenzhen","Hard","A",27,104607,"CZE"
"Bucharest","Clay","A",1,104386,"SRB"
"Bucharest","Clay","A",2,105254,"CRO"
"Bucharest","Clay","A",3,104593,"ESP"
"Bucharest","Clay","A",4,106432,"CRO"
"Bucharest","Clay","A",5,104291,"TUN"
